millis,stamp,datetime,moisture
1048999, 1534068144, 2018/8/12 10:2:24, 501
1050999, 1534068146, 2018/8/12 10:2:26, 501
1052999, 1534068148, 2018/8/12 10:2:28, 501
1054999, 1534068150, 2018/8/12 10:2:30, 500
1057000, 1534068152, 2018/8/12 10:2:32, 501
1058999, 1534068154, 2018/8/12 10:2:34, 499
1060999, 1534068156, 2018/8/12 10:2:36, 499
1062999, 1534068158, 2018/8/12 10:2:38, 500
1064999, 1534068160, 2018/8/12 10:2:40, 499
1066999, 1534068162, 2018/8/12 10:2:42, 500
1069000, 1534068164, 2018/8/12 10:2:44, 501
1070999, 1534068166, 2018/8/12 10:2:46, 500
1072999, 1534068168, 2018/8/12 10:2:48, 500
1074999, 1534068170, 2018/8/12 10:2:50, 501
1076999, 1534068172, 2018/8/12 10:2:52, 500
1078999, 1534068174, 2018/8/12 10:2:54, 499
1080999, 1534068176, 2018/8/12 10:2:56, 501
1082999, 1534068178, 2018/8/12 10:2:58, 500
1084999, 1534068180, 2018/8/12 10:3:0, 500
1086999, 1534068182, 2018/8/12 10:3:2, 499
1088999, 1534068184, 2018/8/12 10:3:4, 499
1090999, 1534068186, 2018/8/12 10:3:6, 500
1093000, 1534068188, 2018/8/12 10:3:8, 500
1094999, 1534068190, 2018/8/12 10:3:10, 500
1096999, 1534068192, 2018/8/12 10:3:12, 501
1098999, 1534068194, 2018/8/12 10:3:14, 500
1101000, 1534068196, 2018/8/12 10:3:16, 499
1102999, 1534068198, 2018/8/12 10:3:18, 501
1104999, 1534068200, 2018/8/12 10:3:20, 500
1106999, 1534068202, 2018/8/12 10:3:22, 500
1108999, 1534068204, 2018/8/12 10:3:24, 501
1110999, 1534068206, 2018/8/12 10:3:26, 501
1112999, 1534068208, 2018/8/12 10:3:28, 501
1114999, 1534068210, 2018/8/12 10:3:30, 501
1116999, 1534068212, 2018/8/12 10:3:32, 501
1118999, 1534068214, 2018/8/12 10:3:34, 500
1120999, 1534068216, 2018/8/12 10:3:36, 501
1122999, 1534068218, 2018/8/12 10:3:38, 500
1124999, 1534068220, 2018/8/12 10:3:40, 499
1126999, 1534068222, 2018/8/12 10:3:42, 500
1128999, 1534068224, 2018/8/12 10:3:44, 500
1130999, 1534068226, 2018/8/12 10:3:46, 499
1132999, 1534068228, 2018/8/12 10:3:48, 500
1134999, 1534068230, 2018/8/12 10:3:50, 498
1136999, 1534068232, 2018/8/12 10:3:52, 498
1138999, 1534068234, 2018/8/12 10:3:54, 498
1140999, 1534068236, 2018/8/12 10:3:56, 499
1142999, 1534068238, 2018/8/12 10:3:58, 500
1144999, 1534068240, 2018/8/12 10:4:0, 502
1146999, 1534068242, 2018/8/12 10:4:2, 501
1148999, 1534068244, 2018/8/12 10:4:4, 500
1150999, 1534068246, 2018/8/12 10:4:6, 499
1152999, 1534068248, 2018/8/12 10:4:8, 500
1154999, 1534068250, 2018/8/12 10:4:10, 500
1156999, 1534068252, 2018/8/12 10:4:12, 500
1158999, 1534068254, 2018/8/12 10:4:14, 499
1160999, 1534068256, 2018/8/12 10:4:16, 500
1162999, 1534068258, 2018/8/12 10:4:18, 500
1164999, 1534068260, 2018/8/12 10:4:20, 498
1166999, 1534068262, 2018/8/12 10:4:22, 499
1168999, 1534068264, 2018/8/12 10:4:24, 500
1170999, 1534068266, 2018/8/12 10:4:26, 500
1172999, 1534068268, 2018/8/12 10:4:28, 499
1174999, 1534068270, 2018/8/12 10:4:30, 498
1176999, 1534068272, 2018/8/12 10:4:32, 499
1179000, 1534068274, 2018/8/12 10:4:34, 502
1180999, 1534068276, 2018/8/12 10:4:36, 501
1182999, 1534068278, 2018/8/12 10:4:38, 499
1185000, 1534068280, 2018/8/12 10:4:40, 499
1186999, 1534068282, 2018/8/12 10:4:42, 499
1188999, 1534068284, 2018/8/12 10:4:44, 499
1190999, 1534068286, 2018/8/12 10:4:46, 501
1192999, 1534068288, 2018/8/12 10:4:48, 500
1194999, 1534068290, 2018/8/12 10:4:50, 499
1196999, 1534068292, 2018/8/12 10:4:52, 501
1199000, 1534068294, 2018/8/12 10:4:54, 500
1200999, 1534068296, 2018/8/12 10:4:56, 500
1202999, 1534068298, 2018/8/12 10:4:58, 500
1204999, 1534068300, 2018/8/12 10:5:0, 499
1206999, 1534068302, 2018/8/12 10:5:2, 499
1208999, 1534068304, 2018/8/12 10:5:4, 499
1210999, 1534068306, 2018/8/12 10:5:6, 499
1213000, 1534068308, 2018/8/12 10:5:8, 499
1214999, 1534068310, 2018/8/12 10:5:10, 499
1216999, 1534068312, 2018/8/12 10:5:12, 498
1218999, 1534068314, 2018/8/12 10:5:14, 499
1220999, 1534068316, 2018/8/12 10:5:16, 498
1222999, 1534068318, 2018/8/12 10:5:18, 497
1224999, 1534068320, 2018/8/12 10:5:20, 500
1226999, 1534068322, 2018/8/12 10:5:22, 499
1228999, 1534068324, 2018/8/12 10:5:24, 499
1230999, 1534068326, 2018/8/12 10:5:26, 500
1232999, 1534068328, 2018/8/12 10:5:28, 499
1234999, 1534068330, 2018/8/12 10:5:30, 500
1236999, 1534068332, 2018/8/12 10:5:32, 498
1238999, 1534068334, 2018/8/12 10:5:34, 497
1240999, 1534068336, 2018/8/12 10:5:36, 498
1242999, 1534068338, 2018/8/12 10:5:38, 499
1244999, 1534068340, 2018/8/12 10:5:40, 500
1246999, 1534068342, 2018/8/12 10:5:42, 500
1248999, 1534068344, 2018/8/12 10:5:44, 499
1250999, 1534068346, 2018/8/12 10:5:46, 498
1252999, 1534068348, 2018/8/12 10:5:48, 499
1254999, 1534068350, 2018/8/12 10:5:50, 499
1256999, 1534068352, 2018/8/12 10:5:52, 499
1258999, 1534068354, 2018/8/12 10:5:54, 499
1260999, 1534068356, 2018/8/12 10:5:56, 499
1262999, 1534068358, 2018/8/12 10:5:58, 498
1264999, 1534068360, 2018/8/12 10:6:0, 497
1266999, 1534068362, 2018/8/12 10:6:2, 498
1268999, 1534068364, 2018/8/12 10:6:4, 500
1270999, 1534068366, 2018/8/12 10:6:6, 499
1272999, 1534068368, 2018/8/12 10:6:8, 498
1274999, 1534068370, 2018/8/12 10:6:10, 499
1277000, 1534068372, 2018/8/12 10:6:12, 500
1278999, 1534068374, 2018/8/12 10:6:14, 499
1280999, 1534068376, 2018/8/12 10:6:16, 500
1282999, 1534068378, 2018/8/12 10:6:18, 500
1284999, 1534068380, 2018/8/12 10:6:20, 499
1286999, 1534068382, 2018/8/12 10:6:22, 499
1288999, 1534068384, 2018/8/12 10:6:24, 498
1290999, 1534068386, 2018/8/12 10:6:26, 500
1292999, 1534068388, 2018/8/12 10:6:28, 499
1294999, 1534068390, 2018/8/12 10:6:30, 499
1296999, 1534068392, 2018/8/12 10:6:32, 498
1298999, 1534068394, 2018/8/12 10:6:34, 498
1300999, 1534068396, 2018/8/12 10:6:36, 499
1302999, 1534068398, 2018/8/12 10:6:38, 499
1305000, 1534068400, 2018/8/12 10:6:40, 499
1306999, 1534068402, 2018/8/12 10:6:42, 498
1308999, 1534068404, 2018/8/12 10:6:44, 499
1310999, 1534068406, 2018/8/12 10:6:46, 498
1312999, 1534068408, 2018/8/12 10:6:48, 500
1314999, 1534068410, 2018/8/12 10:6:50, 499
1316999, 1534068412, 2018/8/12 10:6:52, 499
1318999, 1534068414, 2018/8/12 10:6:54, 499
1320999, 1534068416, 2018/8/12 10:6:56, 500
1322999, 1534068418, 2018/8/12 10:6:58, 499
1324999, 1534068420, 2018/8/12 10:7:0, 499
1326999, 1534068422, 2018/8/12 10:7:2, 499
1328999, 1534068424, 2018/8/12 10:7:4, 500
1330999, 1534068426, 2018/8/12 10:7:6, 499
1332999, 1534068428, 2018/8/12 10:7:8, 499
1334999, 1534068430, 2018/8/12 10:7:10, 498
1336999, 1534068432, 2018/8/12 10:7:12, 500
1338999, 1534068434, 2018/8/12 10:7:14, 499
1340999, 1534068436, 2018/8/12 10:7:16, 498
1342999, 1534068438, 2018/8/12 10:7:18, 498
1344999, 1534068440, 2018/8/12 10:7:20, 498
1346999, 1534068442, 2018/8/12 10:7:22, 499
1348999, 1534068444, 2018/8/12 10:7:24, 498
1350999, 1534068446, 2018/8/12 10:7:26, 499
1352999, 1534068448, 2018/8/12 10:7:28, 499
1354999, 1534068450, 2018/8/12 10:7:30, 499
1356999, 1534068452, 2018/8/12 10:7:32, 499
1358999, 1534068454, 2018/8/12 10:7:34, 498
1360999, 1534068456, 2018/8/12 10:7:36, 498
1362999, 1534068458, 2018/8/12 10:7:38, 496
1364999, 1534068460, 2018/8/12 10:7:40, 498
1366999, 1534068462, 2018/8/12 10:7:42, 499
1368999, 1534068464, 2018/8/12 10:7:44, 498
1370999, 1534068466, 2018/8/12 10:7:46, 499
1372999, 1534068468, 2018/8/12 10:7:48, 498
1374999, 1534068470, 2018/8/12 10:7:50, 499
1376999, 1534068472, 2018/8/12 10:7:52, 499
1378999, 1534068474, 2018/8/12 10:7:54, 499
1380999, 1534068476, 2018/8/12 10:7:56, 499
1382999, 1534068478, 2018/8/12 10:7:58, 498
1384999, 1534068480, 2018/8/12 10:8:0, 498
1386999, 1534068482, 2018/8/12 10:8:2, 498
1388999, 1534068484, 2018/8/12 10:8:4, 499
1390999, 1534068486, 2018/8/12 10:8:6, 498
1392999, 1534068488, 2018/8/12 10:8:8, 499
1394999, 1534068490, 2018/8/12 10:8:10, 498
1396999, 1534068492, 2018/8/12 10:8:12, 499
1398999, 1534068494, 2018/8/12 10:8:14, 498
1400999, 1534068497, 2018/8/12 10:8:17, 500
1402999, 1534068499, 2018/8/12 10:8:19, 500
1404999, 1534068501, 2018/8/12 10:8:21, 500
1406999, 1534068503, 2018/8/12 10:8:23, 499
1408999, 1534068505, 2018/8/12 10:8:25, 498
1410999, 1534068507, 2018/8/12 10:8:27, 498
1412999, 1534068509, 2018/8/12 10:8:29, 498
1414999, 1534068511, 2018/8/12 10:8:31, 499
1416999, 1534068513, 2018/8/12 10:8:33, 498
1418999, 1534068515, 2018/8/12 10:8:35, 498
1420999, 1534068517, 2018/8/12 10:8:37, 498
1422999, 1534068519, 2018/8/12 10:8:39, 497
1424999, 1534068521, 2018/8/12 10:8:41, 498
1426999, 1534068523, 2018/8/12 10:8:43, 497
1428999, 1534068525, 2018/8/12 10:8:45, 497
1430999, 1534068527, 2018/8/12 10:8:47, 498
1432999, 1534068529, 2018/8/12 10:8:49, 497
1434999, 1534068531, 2018/8/12 10:8:51, 497
1436999, 1534068533, 2018/8/12 10:8:53, 497
1438999, 1534068535, 2018/8/12 10:8:55, 497
1440999, 1534068537, 2018/8/12 10:8:57, 497
1442999, 1534068539, 2018/8/12 10:8:59, 497
1444999, 1534068541, 2018/8/12 10:9:1, 498
1446999, 1534068543, 2018/8/12 10:9:3, 499
1448999, 1534068545, 2018/8/12 10:9:5, 499
1450999, 1534068547, 2018/8/12 10:9:7, 498
1452999, 1534068549, 2018/8/12 10:9:9, 498
1454999, 1534068551, 2018/8/12 10:9:11, 497
1456999, 1534068553, 2018/8/12 10:9:13, 498
1458999, 1534068555, 2018/8/12 10:9:15, 497
1461000, 1534068557, 2018/8/12 10:9:17, 496
1462999, 1534068559, 2018/8/12 10:9:19, 496
1464999, 1534068561, 2018/8/12 10:9:21, 498
1467000, 1534068563, 2018/8/12 10:9:23, 497
1468999, 1534068565, 2018/8/12 10:9:25, 498
1470999, 1534068567, 2018/8/12 10:9:27, 499
1472999, 1534068569, 2018/8/12 10:9:29, 497
1475000, 1534068571, 2018/8/12 10:9:31, 498
1476999, 1534068573, 2018/8/12 10:9:33, 497
1478999, 1534068575, 2018/8/12 10:9:35, 496
1480999, 1534068577, 2018/8/12 10:9:37, 498
1482999, 1534068579, 2018/8/12 10:9:39, 496
1484999, 1534068581, 2018/8/12 10:9:41, 498
1487000, 1534068583, 2018/8/12 10:9:43, 497
1488999, 1534068585, 2018/8/12 10:9:45, 498
1491000, 1534068587, 2018/8/12 10:9:47, 496
1492999, 1534068589, 2018/8/12 10:9:49, 498
1494999, 1534068591, 2018/8/12 10:9:51, 496
1496999, 1534068593, 2018/8/12 10:9:53, 497
1498999, 1534068595, 2018/8/12 10:9:55, 497
1500999, 1534068597, 2018/8/12 10:9:57, 497
1502999, 1534068599, 2018/8/12 10:9:59, 499
1504999, 1534068601, 2018/8/12 10:10:1, 498
1506999, 1534068603, 2018/8/12 10:10:3, 497
1508999, 1534068605, 2018/8/12 10:10:5, 498
1510999, 1534068607, 2018/8/12 10:10:7, 496
1512999, 1534068609, 2018/8/12 10:10:9, 497
1514999, 1534068611, 2018/8/12 10:10:11, 497
1517000, 1534068613, 2018/8/12 10:10:13, 497
1518999, 1534068615, 2018/8/12 10:10:15, 496
1520999, 1534068617, 2018/8/12 10:10:17, 496
1522999, 1534068619, 2018/8/12 10:10:19, 497
1524999, 1534068621, 2018/8/12 10:10:21, 498
1526999, 1534068623, 2018/8/12 10:10:23, 497
1528999, 1534068625, 2018/8/12 10:10:25, 498
1530999, 1534068627, 2018/8/12 10:10:27, 499
1532999, 1534068629, 2018/8/12 10:10:29, 497
1534999, 1534068631, 2018/8/12 10:10:31, 498
1536999, 1534068633, 2018/8/12 10:10:33, 497
1538999, 1534068635, 2018/8/12 10:10:35, 497
1540999, 1534068637, 2018/8/12 10:10:37, 498
1542999, 1534068639, 2018/8/12 10:10:39, 497
1544999, 1534068641, 2018/8/12 10:10:41, 496
1546999, 1534068643, 2018/8/12 10:10:43, 495
1549000, 1534068645, 2018/8/12 10:10:45, 495
1550999, 1534068647, 2018/8/12 10:10:47, 496
1552999, 1534068649, 2018/8/12 10:10:49, 495
1554999, 1534068651, 2018/8/12 10:10:51, 496
1556999, 1534068653, 2018/8/12 10:10:53, 496
1558999, 1534068655, 2018/8/12 10:10:55, 495
1560999, 1534068657, 2018/8/12 10:10:57, 496
1562999, 1534068659, 2018/8/12 10:10:59, 494
1564999, 1534068661, 2018/8/12 10:11:1, 495
1566999, 1534068663, 2018/8/12 10:11:3, 495
1568999, 1534068665, 2018/8/12 10:11:5, 496
1570999, 1534068667, 2018/8/12 10:11:7, 496
1573000, 1534068669, 2018/8/12 10:11:9, 496
1574999, 1534068671, 2018/8/12 10:11:11, 497
1576999, 1534068673, 2018/8/12 10:11:13, 495
1578999, 1534068675, 2018/8/12 10:11:15, 496
1580999, 1534068677, 2018/8/12 10:11:17, 496
1582999, 1534068679, 2018/8/12 10:11:19, 496
1584999, 1534068681, 2018/8/12 10:11:21, 497
1586999, 1534068683, 2018/8/12 10:11:23, 494
1588999, 1534068685, 2018/8/12 10:11:25, 496
1590999, 1534068687, 2018/8/12 10:11:27, 496
1592999, 1534068689, 2018/8/12 10:11:29, 496
1594999, 1534068691, 2018/8/12 10:11:31, 496
1596999, 1534068693, 2018/8/12 10:11:33, 495
1598999, 1534068695, 2018/8/12 10:11:35, 496
1600999, 1534068697, 2018/8/12 10:11:37, 496
1602999, 1534068699, 2018/8/12 10:11:39, 496
1604999, 1534068701, 2018/8/12 10:11:41, 497
1606999, 1534068703, 2018/8/12 10:11:43, 497
1608999, 1534068705, 2018/8/12 10:11:45, 496
1610999, 1534068707, 2018/8/12 10:11:47, 497
1612999, 1534068709, 2018/8/12 10:11:49, 496
1614999, 1534068711, 2018/8/12 10:11:51, 495
1616999, 1534068713, 2018/8/12 10:11:53, 495
1618999, 1534068715, 2018/8/12 10:11:55, 496
1620999, 1534068717, 2018/8/12 10:11:57, 494
1622999, 1534068719, 2018/8/12 10:11:59, 495
1624999, 1534068721, 2018/8/12 10:12:1, 496
1626999, 1534068723, 2018/8/12 10:12:3, 496
1628999, 1534068725, 2018/8/12 10:12:5, 495
1630999, 1534068727, 2018/8/12 10:12:7, 497
1633000, 1534068729, 2018/8/12 10:12:9, 496
1634999, 1534068731, 2018/8/12 10:12:11, 495
1636999, 1534068733, 2018/8/12 10:12:13, 496
1638999, 1534068735, 2018/8/12 10:12:15, 495
1640999, 1534068737, 2018/8/12 10:12:17, 496
1642999, 1534068739, 2018/8/12 10:12:19, 494
1644999, 1534068741, 2018/8/12 10:12:21, 496
1646999, 1534068743, 2018/8/12 10:12:23, 497
1648999, 1534068745, 2018/8/12 10:12:25, 496
1650999, 1534068747, 2018/8/12 10:12:27, 495
1652999, 1534068749, 2018/8/12 10:12:29, 495
1654999, 1534068751, 2018/8/12 10:12:31, 496
1656999, 1534068753, 2018/8/12 10:12:33, 494
1658999, 1534068755, 2018/8/12 10:12:35, 493
1660999, 1534068757, 2018/8/12 10:12:37, 495
1662999, 1534068759, 2018/8/12 10:12:39, 495
1664999, 1534068761, 2018/8/12 10:12:41, 496
1666999, 1534068763, 2018/8/12 10:12:43, 497
1668999, 1534068765, 2018/8/12 10:12:45, 496
1670999, 1534068767, 2018/8/12 10:12:47, 495
1672999, 1534068769, 2018/8/12 10:12:49, 495
1674999, 1534068771, 2018/8/12 10:12:51, 495
1676999, 1534068773, 2018/8/12 10:12:53, 495
1678999, 1534068775, 2018/8/12 10:12:55, 493
1680999, 1534068777, 2018/8/12 10:12:57, 495
1682999, 1534068779, 2018/8/12 10:12:59, 497
1684999, 1534068781, 2018/8/12 10:13:1, 495
1686999, 1534068783, 2018/8/12 10:13:3, 495
1688999, 1534068785, 2018/8/12 10:13:5, 495
1690999, 1534068787, 2018/8/12 10:13:7, 495
1692999, 1534068789, 2018/8/12 10:13:9, 496
1694999, 1534068791, 2018/8/12 10:13:11, 496
1696999, 1534068793, 2018/8/12 10:13:13, 495
1698999, 1534068795, 2018/8/12 10:13:15, 496
1700999, 1534068797, 2018/8/12 10:13:17, 495
1703000, 1534068799, 2018/8/12 10:13:19, 495
1704999, 1534068801, 2018/8/12 10:13:21, 495
1706999, 1534068803, 2018/8/12 10:13:23, 496
1708999, 1534068805, 2018/8/12 10:13:25, 496
1710999, 1534068807, 2018/8/12 10:13:27, 495
1712999, 1534068809, 2018/8/12 10:13:29, 495
1714999, 1534068811, 2018/8/12 10:13:31, 495
1716999, 1534068813, 2018/8/12 10:13:33, 495
1718999, 1534068815, 2018/8/12 10:13:35, 495
1720999, 1534068817, 2018/8/12 10:13:37, 496
1722999, 1534068819, 2018/8/12 10:13:39, 496
1724999, 1534068821, 2018/8/12 10:13:41, 496
1726999, 1534068823, 2018/8/12 10:13:43, 497
1728999, 1534068825, 2018/8/12 10:13:45, 497
1730999, 1534068827, 2018/8/12 10:13:47, 496
1732999, 1534068829, 2018/8/12 10:13:49, 496
1734999, 1534068831, 2018/8/12 10:13:51, 495
1736999, 1534068833, 2018/8/12 10:13:53, 494
1738999, 1534068835, 2018/8/12 10:13:55, 495
1740999, 1534068837, 2018/8/12 10:13:57, 495
1742999, 1534068839, 2018/8/12 10:13:59, 493
1744999, 1534068841, 2018/8/12 10:14:1, 494
1746999, 1534068843, 2018/8/12 10:14:3, 493
1748999, 1534068845, 2018/8/12 10:14:5, 494
1750999, 1534068847, 2018/8/12 10:14:7, 494
1752999, 1534068849, 2018/8/12 10:14:9, 496
1754999, 1534068851, 2018/8/12 10:14:11, 496
1756999, 1534068853, 2018/8/12 10:14:13, 493
1758999, 1534068855, 2018/8/12 10:14:15, 496
1760999, 1534068857, 2018/8/12 10:14:17, 493
1762999, 1534068859, 2018/8/12 10:14:19, 495
1764999, 1534068861, 2018/8/12 10:14:21, 494
1766999, 1534068863, 2018/8/12 10:14:23, 494
1768999, 1534068865, 2018/8/12 10:14:25, 493
1770999, 1534068867, 2018/8/12 10:14:27, 495
1772999, 1534068869, 2018/8/12 10:14:29, 494
1774999, 1534068871, 2018/8/12 10:14:31, 494
1776999, 1534068873, 2018/8/12 10:14:33, 485
1778999, 1534068875, 2018/8/12 10:14:35, 495
1780999, 1534068877, 2018/8/12 10:14:37, 495
1782999, 1534068879, 2018/8/12 10:14:39, 495
1784999, 1534068881, 2018/8/12 10:14:41, 495
1786999, 1534068883, 2018/8/12 10:14:43, 495
1788999, 1534068885, 2018/8/12 10:14:45, 496
1790999, 1534068887, 2018/8/12 10:14:47, 495
1792999, 1534068889, 2018/8/12 10:14:49, 495
1794999, 1534068891, 2018/8/12 10:14:51, 495
1796999, 1534068893, 2018/8/12 10:14:53, 494
1798999, 1534068895, 2018/8/12 10:14:55, 495
1800999, 1534068897, 2018/8/12 10:14:57, 494
1802999, 1534068899, 2018/8/12 10:14:59, 496
1804999, 1534068901, 2018/8/12 10:15:1, 492
1806999, 1534068903, 2018/8/12 10:15:3, 493
1808999, 1534068905, 2018/8/12 10:15:5, 494
1810999, 1534068907, 2018/8/12 10:15:7, 494
1812999, 1534068909, 2018/8/12 10:15:9, 494
1814999, 1534068911, 2018/8/12 10:15:11, 496
1816999, 1534068913, 2018/8/12 10:15:13, 496
1818999, 1534068915, 2018/8/12 10:15:15, 495
1820999, 1534068917, 2018/8/12 10:15:17, 495
1822999, 1534068919, 2018/8/12 10:15:19, 495
1824999, 1534068921, 2018/8/12 10:15:21, 495
1826999, 1534068923, 2018/8/12 10:15:23, 494
1828999, 1534068925, 2018/8/12 10:15:25, 495
1830999, 1534068927, 2018/8/12 10:15:27, 494
1832999, 1534068929, 2018/8/12 10:15:29, 494
1834999, 1534068931, 2018/8/12 10:15:31, 494
1836999, 1534068933, 2018/8/12 10:15:33, 493
1839000, 1534068935, 2018/8/12 10:15:35, 494
1840999, 1534068937, 2018/8/12 10:15:37, 494
1842999, 1534068939, 2018/8/12 10:15:39, 493
1844999, 1534068941, 2018/8/12 10:15:41, 495
1846999, 1534068943, 2018/8/12 10:15:43, 494
1848999, 1534068945, 2018/8/12 10:15:45, 494
1850999, 1534068947, 2018/8/12 10:15:47, 494
1852999, 1534068949, 2018/8/12 10:15:49, 493
1854999, 1534068951, 2018/8/12 10:15:51, 495
1856999, 1534068953, 2018/8/12 10:15:53, 496
1858999, 1534068955, 2018/8/12 10:15:55, 494
1860999, 1534068957, 2018/8/12 10:15:57, 495
1862999, 1534068959, 2018/8/12 10:15:59, 495
1864999, 1534068961, 2018/8/12 10:16:1, 495
1866999, 1534068963, 2018/8/12 10:16:3, 496
1868999, 1534068965, 2018/8/12 10:16:5, 495
1871000, 1534068967, 2018/8/12 10:16:7, 492
1872999, 1534068969, 2018/8/12 10:16:9, 495
1874999, 1534068971, 2018/8/12 10:16:11, 496
1876999, 1534068973, 2018/8/12 10:16:13, 494
1878999, 1534068975, 2018/8/12 10:16:15, 494
1880999, 1534068977, 2018/8/12 10:16:17, 494
1882999, 1534068979, 2018/8/12 10:16:19, 493
1884999, 1534068981, 2018/8/12 10:16:21, 493
1886999, 1534068983, 2018/8/12 10:16:23, 494
1888999, 1534068985, 2018/8/12 10:16:25, 494
1890999, 1534068987, 2018/8/12 10:16:27, 495
1892999, 1534068989, 2018/8/12 10:16:29, 496
1894999, 1534068991, 2018/8/12 10:16:31, 494
1896999, 1534068993, 2018/8/12 10:16:33, 494
1898999, 1534068995, 2018/8/12 10:16:35, 494
1900999, 1534068997, 2018/8/12 10:16:37, 492
1902999, 1534068999, 2018/8/12 10:16:39, 493
1904999, 1534069001, 2018/8/12 10:16:41, 494
1906999, 1534069003, 2018/8/12 10:16:43, 494
1908999, 1534069005, 2018/8/12 10:16:45, 495
1911000, 1534069007, 2018/8/12 10:16:47, 492
1912998, 1534069009, 2018/8/12 10:16:49, 494
1914999, 1534069011, 2018/8/12 10:16:51, 493
1917000, 1534069013, 2018/8/12 10:16:53, 491
1918999, 1534069015, 2018/8/12 10:16:55, 492
1920999, 1534069017, 2018/8/12 10:16:57, 493
1922999, 1534069019, 2018/8/12 10:16:59, 492
1924999, 1534069021, 2018/8/12 10:17:1, 494
1926999, 1534069023, 2018/8/12 10:17:3, 493
1928999, 1534069025, 2018/8/12 10:17:5, 494
1930999, 1534069027, 2018/8/12 10:17:7, 492
1932999, 1534069029, 2018/8/12 10:17:9, 493
1934999, 1534069031, 2018/8/12 10:17:11, 493
1936999, 1534069033, 2018/8/12 10:17:13, 493
1938999, 1534069035, 2018/8/12 10:17:15, 493
1940999, 1534069037, 2018/8/12 10:17:17, 493
1942999, 1534069039, 2018/8/12 10:17:19, 494
1944999, 1534069041, 2018/8/12 10:17:21, 494
1946999, 1534069043, 2018/8/12 10:17:23, 495
1948999, 1534069045, 2018/8/12 10:17:25, 494
1950999, 1534069047, 2018/8/12 10:17:27, 494
1952999, 1534069049, 2018/8/12 10:17:29, 495
1954999, 1534069051, 2018/8/12 10:17:31, 493
1956999, 1534069053, 2018/8/12 10:17:33, 493
1958999, 1534069055, 2018/8/12 10:17:35, 495
1960999, 1534069057, 2018/8/12 10:17:37, 493
1962999, 1534069059, 2018/8/12 10:17:39, 493
1964999, 1534069061, 2018/8/12 10:17:41, 494
1966999, 1534069063, 2018/8/12 10:17:43, 494
1968999, 1534069065, 2018/8/12 10:17:45, 494
1970999, 1534069067, 2018/8/12 10:17:47, 493
1972999, 1534069069, 2018/8/12 10:17:49, 494
1974999, 1534069071, 2018/8/12 10:17:51, 493
1976999, 1534069073, 2018/8/12 10:17:53, 492
1978999, 1534069075, 2018/8/12 10:17:55, 493
1980999, 1534069077, 2018/8/12 10:17:57, 493
1982999, 1534069079, 2018/8/12 10:17:59, 493
1984999, 1534069081, 2018/8/12 10:18:1, 492
1986999, 1534069083, 2018/8/12 10:18:3, 494
1988999, 1534069085, 2018/8/12 10:18:5, 493
1990999, 1534069087, 2018/8/12 10:18:7, 493
1992999, 1534069089, 2018/8/12 10:18:9, 493
1994999, 1534069091, 2018/8/12 10:18:11, 492
1996999, 1534069093, 2018/8/12 10:18:13, 494
1998999, 1534069095, 2018/8/12 10:18:15, 493
2000999, 1534069097, 2018/8/12 10:18:17, 494
2002999, 1534069099, 2018/8/12 10:18:19, 493
2004999, 1534069101, 2018/8/12 10:18:21, 492
2006999, 1534069103, 2018/8/12 10:18:23, 494
2008999, 1534069105, 2018/8/12 10:18:25, 492
2010999, 1534069107, 2018/8/12 10:18:27, 492
2012999, 1534069109, 2018/8/12 10:18:29, 493
2014999, 1534069111, 2018/8/12 10:18:31, 493
2016999, 1534069113, 2018/8/12 10:18:33, 491
2018999, 1534069115, 2018/8/12 10:18:35, 492
